Feature ID,Segment Identifier,Assessment Year,Tool Type,Upstream Reference Girth Weld,Distance to Upstream Girth Weld,Absolute Distance,Distance to Downstream Girth Weld,Feature Type,Feature Identification,Surface Location,Comment,Feature Orientation,Peak Depth of Corrosion or Crack Anomaly,Peak Depth of Dent Anomaly,Length of Anomaly,Width of Anomaly,Psafe,Pburst,Pburst/MAOP,Half Life Corrosion Growth Rate,Bend Radius,Long Seam Orientation,Feature Milepost,HCA,MAOP,Pipe O.D.,Pipe Wall Thickness,SMYS,100% SMYS,Maximum Operating Stress,Safety Factor for Original DOT Design Class Location,Installation Year,"Actual Tool Speed",Maximum Allowable Tool Speed,"ILI Vendor","Tool Run Date","Distance from Upstream Girth Weld to Upstream Reference","Distance from Upstream Girth Weld to Downstream Reference","Upstream Reference Description",Downstream Reference Description,Latitude,Longitude,Z Coordinate
5900,Greenville to Peters II,2015,GMFL,5900,35.82,19721.2,39.88,COMP,Girth weld,,Girth Weld - 5900,,,,,,,,,,,,3.74,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,3642.1,2518.6,AGM 5,AGM 6,38.84005088,-89.48216789,524.5
5910,Greenville to Peters II,2015,GMFL,5910,39.88,19761.1,39.85,COMP,Girth weld,,Girth Weld - 5910,,,,,,,,,,,,3.74,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,3678.0,2482.8,AGM 5,AGM 6,38.84002901,-89.48230487,524.4
5920,Greenville to Peters II,2015,GMFL,5920,39.85,19800.9,39.86,COMP,Girth weld,,Girth Weld - 5920,,,,,,,,,,,,3.75,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,3717.8,2442.9,AGM 5,AGM 6,38.84000683,-89.48244159,523.3
5930,Greenville to Peters II,2015,GMFL,5930,39.86,19840.8,39.76,COMP,Girth weld,,Girth Weld - 5930,,,,,,,,,,,,3.76,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,3757.7,2403.1,AGM 5,AGM 6,38.83998447,-89.48257829,521.8
5940,Greenville to Peters II,2015,GMFL,5940,39.76,19880.6,39.49,COMP,Girth weld,,Girth Weld - 5940,,,,,,,,,,,,3.77,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,3797.5,2363.2,AGM 5,AGM 6,38.83996249,-89.48271476,520.7
5950,Greenville to Peters II,2015,GMFL,5950,39.49,19920.1,37.26,COMP,Girth weld,,Girth Weld - 5950,,,,,,,,,,,,3.77,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,3837.3,2323.5,AGM 5,AGM 6,38.83994085,-89.48285038,519.9
5960,Greenville to Peters II,2015,GMFL,5960,37.26,19957.3,36.61,COMP,Girth weld,,Girth Weld - 5960,,,,,,,,,,,,3.78,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,3876.8,2284.0,AGM 5,AGM 6,38.83991998,-89.48297823,520.1
5970,Greenville to Peters II,2015,GMFL,5970,36.61,19993.9,39.86,COMP,Girth weld,,Girth Weld - 5970,,,,,,,,,,,,3.79,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,3914.0,2246.7,AGM 5,AGM 6,38.83989949,-89.48310381,521.1
5980,Greenville to Peters II,2015,GMFL,5980,39.86,20033.8,39.77,COMP,Girth weld,,Girth Weld - 5980,,,,,,,,,,,,3.79,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,3950.7,2210.1,AGM 5,AGM 6,38.83987678,-89.48324043,522.3
5990,Greenville to Peters II,2015,GMFL,5990,39.77,20073.5,39.74,COMP,Girth weld,,Girth Weld - 5990,,,,,,,,,,,,3.80,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,3990.5,2170.2,AGM 5,AGM 6,38.83985434,-89.48337685,522.5
6000,Greenville to Peters II,2015,GMFL,6000,39.74,20113.3,39.76,COMP,Girth weld,,Girth Weld - 6000,,,,,,,,,,,,3.81,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,4030.3,2130.5,AGM 5,AGM 6,38.83983307,-89.48351322,520.4
6010,Greenville to Peters II,2015,GMFL,6010,39.76,20153.1,39.81,COMP,Girth weld,,Girth Weld - 6010,,,,,,,,,,,,3.82,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,4070.0,2090.7,AGM 5,AGM 6,38.83981249,-89.48364940,516.4
6020,Greenville to Peters II,2015,GMFL,6020,39.81,20192.9,28.11,COMP,Girth weld,,Girth Weld - 6020,,,,,,,,,,,,3.82,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.20,,T.D. Williamson,4/29/2015,4109.8,2051.0,AGM 5,AGM 6,38.83979145,-89.48378543,511.8
6030,Greenville to Peters II,2015,GMFL,6030,28.11,20221.0,39.83,COMP,Girth weld,,Girth Weld - 6030,,,,,,,,,,,,3.83,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,4149.6,2011.2,AGM 5,AGM 6,38.83977633,-89.48388162,509.2
6040,Greenville to Peters II,2015,GMFL,6040,39.83,20260.8,36.18,COMP,Girth weld,,Girth Weld - 6040,,,,,,,,,,,,3.84,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,4177.7,1983.1,AGM 5,AGM 6,38.83975480,-89.48401831,507.0
6050,Greenville to Peters II,2015,GMFL,6050,36.18,20297.0,39.75,COMP,Girth weld,,Girth Weld - 6050,,,,,,,,,,,,3.84,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,4217.5,1943.2,AGM 5,AGM 6,38.83973479,-89.48414232,504.9
6060,Greenville to Peters II,2015,GMFL,6060,39.75,20336.7,39.76,COMP,Girth weld,,Girth Weld - 6060,,,,,,,,,,,,3.85,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,4253.7,1907.0,AGM 5,AGM 6,38.83971280,-89.48427800,505.3
6070,Greenville to Peters II,2015,GMFL,6070,39.76,20376.5,39.30,COMP,Girth weld,,Girth Weld - 6070,,,,,,,,,,,,3.86,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,4293.5,1867.3,AGM 5,AGM 6,38.83969184,-89.48441124,514.1
6080,Greenville to Peters II,2015,GMFL,6080,39.30,20415.8,39.50,COMP,Girth weld,,Girth Weld - 6080,,,,,,,,,,,,3.87,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,4333.2,1827.5,AGM 5,AGM 6,38.83967146,-89.48454586,515.8
6090,Greenville to Peters II,2015,GMFL,6090,39.50,20455.3,37.55,COMP,Girth weld,,Girth Weld - 6090,,,,,,,,,,,,3.87,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,4372.5,1788.2,AGM 5,AGM 6,38.83965088,-89.48468062,510.8
6100,Greenville to Peters II,2015,GMFL,6100,37.55,20492.8,39.82,COMP,Girth weld,,Girth Weld - 6100,,,,,,,,,,,,3.88,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.40,,T.D. Williamson,4/29/2015,4412.0,1748.7,AGM 5,AGM 6,38.83963169,-89.48480906,511.2
6110,Greenville to Peters II,2015,GMFL,6110,39.82,20532.7,39.85,COMP,Girth weld,,Girth Weld - 6110,,,,,,,,,,,,3.89,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.50,,T.D. Williamson,4/29/2015,4449.6,1711.2,AGM 5,AGM 6,38.83961070,-89.48494461,516.8
6120,Greenville to Peters II,2015,GMFL,6120,39.85,20572.5,39.85,COMP,Girth weld,,Girth Weld - 6120,,,,,,,,,,,,3.90,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.60,,T.D. Williamson,4/29/2015,4489.4,1671.4,AGM 5,AGM 6,38.83958912,-89.48508087,520.6
6130,Greenville to Peters II,2015,GMFL,6130,39.85,20612.4,39.97,COMP,Girth weld,,Girth Weld - 6130,,,,,,,,,,,,3.90,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,4529.2,1631.5,AGM 5,AGM 6,38.83956715,-89.48521726,523.8
6130,Greenville to Peters II,2015,GMFL,6130,7.04,20619.4,32.93,COMP,Bend,,"Bend left - 12 deg., 49D ",,,,,,,,,,"49D, Field bend",,3.91,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,4569.1,1591.7,AGM 5,AGM 6,38.83955945,-89.48525545,524.3
6140,Greenville to Peters II,2015,GMFL,6140,39.97,20652.3,39.86,COMP,Girth weld,,Girth Weld - 6140,,,,,,,,,,,,3.91,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,4569.1,1591.7,AGM 5,AGM 6,38.83952934,-89.48534834,524.7
6150,Greenville to Peters II,2015,GMFL,6150,39.86,20692.2,39.79,COMP,Girth weld,,Girth Weld - 6150,,,,,,,,,,,,3.92,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,4609.1,1551.7,AGM 5,AGM 6,38.83948690,-89.48547708,525.3
6160,Greenville to Peters II,2015,GMFL,6160,39.79,20732.0,39.91,COMP,Girth weld,,Girth Weld - 6160,,,,,,,,,,,,3.93,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,4648.9,1511.8,AGM 5,AGM 6,38.83944435,-89.48560553,525.7
6170,Greenville to Peters II,2015,GMFL,6170,39.91,20771.9,39.81,COMP,Girth weld,,Girth Weld - 6170,,,,,,,,,,,,3.93,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,4688.7,1472.1,AGM 5,AGM 6,38.83940151,-89.48573427,525.5
6180,Greenville to Peters II,2015,GMFL,6180,39.81,20811.7,39.79,COMP,Girth weld,,Girth Weld - 6180,,,,,,,,,,,,3.94,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,4728.6,1432.1,AGM 5,AGM 6,38.83935897,-89.48586278,525.1
6190,Greenville to Peters II,2015,GMFL,6190,39.79,20851.5,39.86,COMP,Girth weld,,Girth Weld - 6190,,,,,,,,,,,,3.95,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,4768.4,1392.3,AGM 5,AGM 6,38.83931617,-89.48599110,524.7
6200,Greenville to Peters II,2015,GMFL,6200,39.86,20891.3,39.84,COMP,Girth weld,,Girth Weld - 6200,,,,,,,,,,,,3.96,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,4808.2,1352.5,AGM 5,AGM 6,38.83927244,-89.48611916,524.5
6210,Greenville to Peters II,2015,GMFL,6210,39.84,20931.2,39.82,COMP,Girth weld,,Girth Weld - 6210,,,,,,,,,,,,3.96,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,4848.1,1312.7,AGM 5,AGM 6,38.83922963,-89.48624765,524.0
6220,Greenville to Peters II,2015,GMFL,6220,39.82,20971.0,39.84,COMP,Girth weld,,Girth Weld - 6220,,,,,,,,,,,,3.97,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,4887.9,1272.8,AGM 5,AGM 6,38.83918762,-89.48637648,523.4
6230,Greenville to Peters II,2015,GMFL,6230,39.84,21010.8,39.87,COMP,Girth weld,,Girth Weld - 6230,,,,,,,,,,,,3.98,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,4927.7,1233.0,AGM 5,AGM 6,38.83914638,-89.48650580,522.7
6240,Greenville to Peters II,2015,GMFL,6240,39.87,21050.7,39.84,COMP,Girth weld,,Girth Weld - 6240,,,,,,,,,,,,3.99,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,4967.6,1193.2,AGM 5,AGM 6,38.83910576,-89.48663554,522.1
6250,Greenville to Peters II,2015,GMFL,6250,39.84,21090.5,39.93,COMP,Girth weld,,Girth Weld - 6250,,,,,,,,,,,,3.99,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5007.4,1153.3,AGM 5,AGM 6,38.83906374,-89.48676418,519.7
6260,Greenville to Peters II,2015,GMFL,6260,39.93,21130.5,39.77,COMP,Girth weld,,Girth Weld - 6260,,,,,,,,,,,,4.00,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5047.3,1113.5,AGM 5,AGM 6,38.83902083,-89.48689280,518.2
6270,Greenville to Peters II,2015,GMFL,6270,39.77,21170.2,39.91,COMP,Girth weld,,Girth Weld - 6270,,,,,,,,,,,,4.01,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,5087.2,1073.6,AGM 5,AGM 6,38.83897863,-89.48702136,518.6
6280,Greenville to Peters II,2015,GMFL,6280,39.91,21210.1,39.81,COMP,Girth weld,,Girth Weld - 6280,,,,,,,,,,,,4.02,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5127.0,1033.8,AGM 5,AGM 6,38.83893654,-89.48715039,517.5
6290,Greenville to Peters II,2015,GMFL,6290,39.81,21250.0,39.73,COMP,Girth weld,,Girth Weld - 6290,,,,,,,,,,,,4.02,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5166.9,993.9,AGM 5,AGM 6,38.83889531,-89.48727923,514.6
6300,Greenville to Peters II,2015,GMFL,6300,39.73,21289.7,39.76,COMP,Girth weld,,Girth Weld - 6300,,,,,,,,,,,,4.03,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5206.7,954.1,AGM 5,AGM 6,38.83885364,-89.48740757,511.8
6310,Greenville to Peters II,2015,GMFL,6310,39.76,21329.5,39.84,COMP,Girth weld,,Girth Weld - 6310,,,,,,,,,,,,4.04,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5246.4,914.3,AGM 5,AGM 6,38.83881247,-89.48753647,511.5
6320,Greenville to Peters II,2015,GMFL,6320,39.84,21369.3,39.94,COMP,Girth weld,,Girth Weld - 6320,,,,,,,,,,,,4.05,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5286.2,874.6,AGM 5,AGM 6,38.83877114,-89.48766563,513.1
6330,Greenville to Peters II,2015,GMFL,6330,39.94,21409.2,33.18,COMP,Girth weld,,Girth Weld - 6330,,,,,,,,,,,,4.05,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,5326.0,834.7,AGM 5,AGM 6,38.83872955,-89.48779493,514.9
6340,Greenville to Peters II,2015,GMFL,6340,33.18,21442.4,39.86,COMP,Girth weld,,Girth Weld - 6340,,,,,,,,,,,,4.06,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.20,,T.D. Williamson,4/29/2015,5366.0,794.8,AGM 5,AGM 6,38.83869481,-89.48790204,512.8
6350,Greenville to Peters II,2015,GMFL,6350,39.86,21482.3,39.75,COMP,Girth weld,,Girth Weld - 6350,,,,,,,,,,,,4.07,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,5399.1,761.6,AGM 5,AGM 6,38.83865354,-89.48803002,507.6
6360,Greenville to Peters II,2015,GMFL,6360,39.75,21522.0,39.80,COMP,Girth weld,,Girth Weld - 6360,,,,,,,,,,,,4.08,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,5439.0,721.8,AGM 5,AGM 6,38.83861245,-89.48815841,510.3
6370,Greenville to Peters II,2015,GMFL,6370,39.80,21561.8,39.77,COMP,Girth weld,,Girth Weld - 6370,,,,,,,,,,,,4.08,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,5478.8,682.0,AGM 5,AGM 6,38.83857088,-89.48828684,513.5
6380,Greenville to Peters II,2015,GMFL,6380,39.77,21601.6,39.79,COMP,Girth weld,,Girth Weld - 6380,,,,,,,,,,,,4.09,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5518.6,642.2,AGM 5,AGM 6,38.83852933,-89.48841564,514.9
6390,Greenville to Peters II,2015,GMFL,6390,39.79,21641.4,39.85,COMP,Girth weld,,Girth Weld - 6390,,,,,,,,,,,,4.10,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,5558.3,602.4,AGM 5,AGM 6,38.83848787,-89.48854455,516.3
6400,Greenville to Peters II,2015,GMFL,6400,39.85,21681.2,39.93,COMP,Girth weld,,Girth Weld - 6400,,,,,,,,,,,,4.11,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5598.1,562.6,AGM 5,AGM 6,38.83844655,-89.48867379,517.6
6410,Greenville to Peters II,2015,GMFL,6410,39.93,21721.2,39.80,COMP,Girth weld,,Girth Weld - 6410,,,,,,,,,,,,4.11,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,5638.0,522.8,AGM 5,AGM 6,38.83840527,-89.48880341,518.4
6420,Greenville to Peters II,2015,GMFL,6420,39.80,21761.0,39.83,COMP,Girth weld,,Girth Weld - 6420,,,,,,,,,,,,4.12,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,5677.9,482.9,AGM 5,AGM 6,38.83836398,-89.48893251,519.4
6430,Greenville to Peters II,2015,GMFL,6430,39.83,21800.8,39.30,COMP,Girth weld,,Girth Weld - 6430,,,,,,,,,,,,4.13,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5717.7,443.1,AGM 5,AGM 6,38.83832223,-89.48906148,520.5
6440,Greenville to Peters II,2015,GMFL,6440,39.30,21840.1,39.87,COMP,Girth weld,,Girth Weld - 6440,,,,,,,,,,,,4.14,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,5757.5,403.2,AGM 5,AGM 6,38.83828086,-89.48918865,521.2
6450,Greenville to Peters II,2015,GMFL,6450,39.87,21880.0,39.75,COMP,Girth weld,,Girth Weld - 6450,,,,,,,,,,,,4.14,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,5796.8,363.9,AGM 5,AGM 6,38.83823848,-89.48931744,522.0
6460,Greenville to Peters II,2015,GMFL,6460,39.75,21919.7,39.68,COMP,Girth weld,,Girth Weld - 6460,,,,,,,,,,,,4.15,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5836.7,324.1,AGM 5,AGM 6,38.83819602,-89.48944579,522.3
6470,Greenville to Peters II,2015,GMFL,6470,39.68,21959.4,10.17,COMP,Girth weld,,Girth Weld - 6470,,,,,,,,,,,,4.16,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,5876.4,284.3,AGM 5,AGM 6,38.83815355,-89.48957387,522.4
6480,Greenville to Peters II,2015,GMFL,6480,10.17,21969.6,39.58,COMP,Girth weld,,Girth Weld - 6480,,,,,,,,,,,,4.16,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,5916.1,244.6,AGM 5,AGM 6,38.83814260,-89.48960666,522.3
6490,Greenville to Peters II,2015,GMFL,6490,39.58,22009.1,39.59,COMP,Girth weld,,Girth Weld - 6490,,,,,,,,,,,,4.17,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.20,,T.D. Williamson,4/29/2015,5926.3,234.5,AGM 5,AGM 6,38.83810056,-89.48973438,520.4
6500,Greenville to Peters II,2015,GMFL,6500,39.59,22048.7,39.61,COMP,Girth weld,,Girth Weld - 6500,,,,,,,,,,,,4.18,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,5965.9,194.9,AGM 5,AGM 6,38.83805899,-89.48986163,515.9
6510,Greenville to Peters II,2015,GMFL,6510,39.61,22088.4,39.62,COMP,Girth weld,,Girth Weld - 6510,,,,,,,,,,,,4.18,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.20,,T.D. Williamson,4/29/2015,6005.5,155.3,AGM 5,AGM 6,38.83801863,-89.48998728,507.8
6520,Greenville to Peters II,2015,GMFL,6520,39.62,22128.0,39.58,COMP,Girth weld,,Girth Weld - 6520,,,,,,,,,,,,4.19,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.40,,T.D. Williamson,4/29/2015,6045.1,115.7,AGM 5,AGM 6,38.83797865,-89.49011179,497.9
6530,Greenville to Peters II,2015,GMFL,6530,39.58,22167.6,39.68,COMP,Girth weld,,Girth Weld - 6530,,,,,,,,,,,,4.20,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.30,,T.D. Williamson,4/29/2015,6084.7,76.0,AGM 5,AGM 6,38.83793799,-89.49023670,489.1
6530,Greenville to Peters II,2015,GMFL,6530,36.46,22204.0,3.22,REF,AGM,,AGM 6,,,,,,,,,,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,6124.3,10475.1,AGM 5,AGM 7,38.83790000,-89.49035100,481.1
6540,Greenville to Peters II,2015,GMFL,6540,39.68,22207.2,39.68,COMP,Girth weld,,Girth Weld - 6540,,,,,,,,,,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,36.5,10475.1,AGM 6,AGM 7,38.83789649,-89.49036138,481.1
6540,Greenville to Peters II,2015,GMFL,6540,3.11,22210.3,36.57,ANOM,Corrosion Cluster,EXT,Metal Loss,5:00,9,,0.8,0.5,1406.5,2138.4,2.52,0.0022,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789306,-89.49037147,481.1
6540,Greenville to Peters II,2015,GMFL,6540,3.19,22210.4,36.49,ANOM,Corrosion Cluster,EXT,Metal Loss,3:45,9,,2.2,2.5,1406.5,2102.0,2.47,0.0022,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789289,-89.49037194,481.1
6540,Greenville to Peters II,2015,GMFL,6540,3.31,22210.5,36.37,ANOM,Corrosion Cluster,EXT,Metal Loss,6:00,15,,12.1,7.1,1318.2,1830.8,2.15,0.0037,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789232,-89.49037363,481.1
6540,Greenville to Peters II,2015,GMFL,6540,3.40,22210.6,36.28,ANOM,Corrosion Cluster,EXT,Metal Loss,4:15,10,,1.9,1.3,1406.5,2101.1,2.47,0.0025,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789268,-89.49037256,481.1
6540,Greenville to Peters II,2015,GMFL,6540,4.32,22211.6,35.36,ANOM,Corrosion Cluster,EXT,Metal Loss,3:45,7,,2.6,3.3,1406.5,2103.0,2.47,0.0017,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789164,-89.49037561,481.1
6540,Greenville to Peters II,2015,GMFL,6540,4.87,22212.1,34.81,ANOM,Corrosion Cluster,EXT,Metal Loss,6:15,15,,0.6,0.5,1406.5,2138.5,2.52,0.0037,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789113,-89.49037709,481.1
6540,Greenville to Peters II,2015,GMFL,6540,4.90,22212.1,34.79,ANOM,Corrosion Cluster,EXT,Metal Loss,5:00,29,,1.9,2.1,1406.5,2002.8,2.36,0.0072,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789104,-89.49037736,481.1
6540,Greenville to Peters II,2015,GMFL,6540,5.16,22212.4,34.52,ANOM,Corrosion Cluster,EXT,Metal Loss,6:45,8,,0.6,0.5,1406.5,2143.4,2.52,0.0020,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789082,-89.49037803,481.1
6540,Greenville to Peters II,2015,GMFL,6540,5.25,22212.5,34.44,ANOM,Corrosion Cluster,EXT,Metal Loss,5:15,6,,1.2,1.1,1406.5,2134.4,2.51,0.0015,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,6.80,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83789069,-89.49037840,481.1
6550,Greenville to Peters II,2015,GMFL,6550,39.68,22246.9,39.74,COMP,Girth weld,,Girth Weld - 6550,,,,,,,,,,,,4.21,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.70,,T.D. Williamson,4/29/2015,3.2,10435.4,AGM 6,AGM 7,38.83785321,-89.49048897,480.3
6560,Greenville to Peters II,2015,GMFL,6560,39.74,22286.7,39.61,COMP,Girth weld,,Girth Weld - 6560,,,,,,,,,,,,4.22,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.10,,T.D. Williamson,4/29/2015,42.9,10395.7,AGM 6,AGM 7,38.83781089,-89.49061725,478.6
6560,Greenville to Peters II,2015,GMFL,6560,19.67,22306.5,19.94,COMP,Fitting,,Fitting on top of pipe,8:30,,,,,,,,,,,4.22,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,82.6,10356.0,AGM 6,AGM 7,38.83778938,-89.49068121,478.3
6570,Greenville to Peters II,2015,GMFL,6570,39.61,22326.3,34.12,COMP,Girth weld,,Girth Weld - 6570,,,,,,,,,,,,4.23,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.90,,T.D. Williamson,4/29/2015,82.6,10356.0,AGM 6,AGM 7,38.83776779,-89.49074473,478.7
6580,Greenville to Peters II,2015,GMFL,6580,34.12,22360.4,9.95,COMP,Girth weld,,Girth Weld - 6580,,,,,,,,,,,,4.23,,850,10.75,0.250,42000,1407,60.43,0.72,0,5.00,,T.D. Williamson,4/29/2015,122.3,10316.3,AGM 6,AGM 7,38.83773056,-89.49085445,478.2
6590,Greenville to Peters II,2015,GMFL,6590,9.95,22370.3,39.69,COMP,Girth weld,,Girth Weld - 6590,,,,,,,,,,,,4.24,,850,10.75,0.250,42000,1407,60.43,0.72,0,4.80,,T.D. Williamson,4/29/2015,156.4,10282.2,AGM 6,AGM 7,38.83771966,-89.49088645,478.0
