ID,Feature,Wheel Countft,Sta. Num.ft,Depth,WTin,SMYS,Lengthin,Widthin,Orientation clock,P MOD B31G   psi,ERF MOD B31GMOPP, of max. est. oper. press PMOPbased on 1150,Dist from US weldft,Dist from DS weldft,US AGM,Dist to US AGM ft,DS AGM,Dist to DS AGM ft,Joint Lengthft,Comments,LAT,LON,ALTITUDE
40014289,GROUP,22988.41,229+22,17%,0.219,52000,0.78,0.58,5:45,1525,0.75000,100.000%,9.88,25.63,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2821.35,"Valve (Receiver), Sta. 230+60, P66 Refinery",132.90,35.51,Metal Loss Internal,33.80101129,-118.24609274,26.700
40014290,GROUP,22988.72,229+23,13%,0.219,52000,2.05,1.04,6:15,1525,0.75000,100.000%,10.19,25.32,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2821.66,"Valve (Receiver), Sta. 230+60, P66 Refinery",132.60,35.51,Metal Loss Internal,33.80101197,-118.24609332,26.710
40014291,GROUP,22989.86,229+24,10%,0.219,52000,0.48,0.46,5:45,1525,0.75000,100.000%,11.33,24.18,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2822.80,"Valve (Receiver), Sta. 230+60, P66 Refinery",131.46,35.51,Metal Loss Internal,33.80101451,-118.24609550,26.740
40014292,GROUP,22991.16,229+25,15%,0.219,52000,0.49,0.41,5:45,1525,0.75000,100.000%,12.63,22.88,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2824.10,"Valve (Receiver), Sta. 230+60, P66 Refinery",130.16,35.51,Metal Loss Internal,33.80101742,-118.24609799,26.780
40014293,GROUP,22991.45,229+25,11%,0.219,52000,0.73,0.72,6:00,1525,0.75000,100.000%,12.92,22.59,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2824.39,"Valve (Receiver), Sta. 230+60, P66 Refinery",129.86,35.51,Metal Loss Internal,33.80101807,-118.24609855,26.790
40014294,GROUP,22992.49,229+27,12%,0.219,52000,0.39,0.37,5:45,1525,0.75000,100.000%,13.95,21.55,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2825.43,"Valve (Receiver), Sta. 230+60, P66 Refinery",128.83,35.51,Metal Loss Internal,33.80102038,-118.24610054,26.820
40014295,GROUP,22992.92,229+27,12%,0.219,52000,0.68,0.50,6:15,1525,0.75000,100.000%,14.39,21.12,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2825.86,"Valve (Receiver), Sta. 230+60, P66 Refinery",128.40,35.51,Metal Loss Internal,33.80102134,-118.24610137,26.830
40014296,GROUP,22994.30,229+28,10%,0.219,52000,0.41,0.59,6:15,1525,0.75000,100.000%,15.76,19.74,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2827.24,"Valve (Receiver), Sta. 230+60, P66 Refinery",127.02,35.51,Metal Loss Internal,33.80102441,-118.24610401,26.870
40014297,GROUP,22994.83,229+29,10%,0.219,52000,0.70,0.79,6:00,1525,0.75000,100.000%,16.30,19.21,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2827.77,"Valve (Receiver), Sta. 230+60, P66 Refinery",126.48,35.51,Metal Loss Internal,33.80102561,-118.24610504,26.880
40014298,GROUP,22995.95,229+30,13%,0.219,52000,0.78,0.36,5:45,1525,0.75000,100.000%,17.41,18.09,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2828.89,"Valve (Receiver), Sta. 230+60, P66 Refinery",125.37,35.51,Metal Loss Internal,33.80102809,-118.24610718,26.910
40014299,GROUP,22996.12,229+30,13%,0.219,52000,0.76,0.36,5:45,1525,0.75000,100.000%,17.59,17.92,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2829.06,"Valve (Receiver), Sta. 230+60, P66 Refinery",125.20,35.51,Metal Loss Internal,33.80102847,-118.24610750,26.910
40014300,GROUP,22996.48,229+31,11%,0.219,52000,1.28,1.46,6:00,1525,0.75000,100.000%,17.94,17.56,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2829.42,"Valve (Receiver), Sta. 230+60, P66 Refinery",124.84,35.51,Metal Loss Internal,33.80102927,-118.24610819,26.920
40014301,GROUP,22996.83,229+31,11%,0.219,52000,1.10,0.57,6:15,1525,0.75000,100.000%,18.30,17.21,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2829.77,"Valve (Receiver), Sta. 230+60, P66 Refinery",124.48,35.51,Metal Loss Internal,33.80103007,-118.24610888,26.930
40014302,GROUP,22997.06,229+31,12%,0.219,52000,0.41,0.33,5:45,1525,0.75000,100.000%,18.52,16.98,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2830.00,"Valve (Receiver), Sta. 230+60, P66 Refinery",124.26,35.51,Metal Loss Internal,33.80103057,-118.24610931,26.930
40014303,GROUP,22998.86,229+33,23%,0.219,52000,2.13,0.72,6:00,1525,0.75000,100.000%,20.32,15.18,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2831.80,"Valve (Receiver), Sta. 230+60, P66 Refinery",122.46,35.51,Metal Loss Internal,33.80103457,-118.24611276,26.980
40014304,GROUP,22999.31,229+34,12%,0.219,52000,0.79,0.57,5:45,1525,0.75000,100.000%,20.78,14.73,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2832.25,"Valve (Receiver), Sta. 230+60, P66 Refinery",122.01,35.51,Metal Loss Internal,33.80103559,-118.24611363,26.990
40014305,GROUP,23000.23,229+35,13%,0.219,52000,0.45,0.39,5:45,1525,0.75000,100.000%,21.70,13.81,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2833.17,"Valve (Receiver), Sta. 230+60, P66 Refinery",121.09,35.51,Metal Loss Internal,33.80103764,-118.24611540,27.010
40014306,GROUP,23000.60,229+35,11%,0.219,52000,1.24,0.99,6:00,1525,0.75000,100.000%,22.06,13.44,"AGM 3, Sta. 200+00, 6' W OF C/L OF BLINN/ N. LANE",2833.54,"Valve (Receiver), Sta. 230+60, P66 Refinery",120.72,35.51,Metal Loss Internal,33.80103846,-118.24611610,27.020
