ItemNumber,JointNumber,JointLengthft,DisttoUSGWft,DisttoDSGWft,AbsoluteDistanceft,Feature,ExtInt,Depth,Depthin,Lengthin,Widthin,Oclockhhmm,Comments,PipeType,WTin,PipeGrade,PipeODin,MOP,LongSeam,ERF,SafeBurstPressure,BurstPressure,Latitudedeg,Longitudedeg,Elevationft
3476,22740,40.84,21.86,18.99,71408.58,Metal Loss Group,External,20,0.056,0.9,3.2,04:01,,SMLS,0.280,X35,8.625,600,,0.290,2065,2869,33.85689464,-118.01109003,65.40
3477,22750,48.84,40.84,48.84,71427.56,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85694689,-118.01108991,65.46
3478,22760,61.72,48.84,61.72,71476.40,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85708121,-118.01108939,65.94
3479,22770,61.38,61.72,61.38,71538.12,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85725116,-118.01109234,65.25
3480,22780,62.11,61.38,62.11,71599.50,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85742004,-118.01109308,65.65
3481,22790,61.71,62.11,61.71,71661.60,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85759057,-118.01109198,65.64
3482,22800,61.96,61.71,61.96,71723.31,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85776056,-118.01109288,65.24
3483,22810,61.99,61.96,61.99,71785.27,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85793089,-118.01109468,64.02
3484,22820,61.30,61.99,61.30,71847.26,Girth Weld,,,,,,,,ERW,0.280,X35,8.625,600,,,,,33.85810140,-118.01109538,63.93
3485,22830,30.65,61.30,30.65,71908.56,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85827019,-118.01109421,65.20
3486,22840,1.58,30.65,1.58,71939.21,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.85835436,-118.01109262,65.53
3487,22840,1.58,0.85,0.73,71940.05,Bend,,,,,,02:11,45° 5D Right Sag Forged Bend,Elbow,,,8.625,600,,,,,33.85835653,-118.01109209,65.60
3488,22850,1.47,1.58,1.47,71940.78,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85835820,-118.01109084,65.76
3489,22860,1.59,1.47,1.59,71942.26,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.85836106,-118.01108775,66.18
3490,22860,1.59,0.87,0.72,71943.13,Bend,,,,,,08:12,45° 5D Left Over Forged Bend,Elbow,,,8.625,600,,,,,33.85836301,-118.01108621,66.39
3491,22870,32.59,1.59,32.59,71943.84,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85836496,-118.01108572,66.45
3492,22880,46.15,32.59,46.15,71976.43,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85845459,-118.01108548,66.67
3493,22890,47.77,46.15,47.77,72022.59,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85858162,-118.01108547,66.91
3494,22900,47.07,47.77,47.07,72070.35,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85871263,-118.01108625,66.80
3495,22910,1.50,47.07,1.50,72117.42,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.85884251,-118.01108713,66.68
3496,22910,1.50,0.75,0.76,72118.17,Bend,,,,,,03:06,45° 5D Right Forged Bend,Elbow,,,8.625,600,,,,,33.85884451,-118.01108657,66.68
3497,22920,4.39,1.50,4.39,72118.92,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85884618,-118.01108521,66.67
3498,22930,1.50,4.39,1.50,72123.32,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.85885496,-118.01107516,66.53
3499,22930,1.50,0.77,0.73,72124.09,Bend,,,,,,09:04,45° 5D Left Forged Bend,Elbow,,,8.625,600,,,,,33.85885675,-118.01107383,66.51
3500,22940,29.58,1.50,29.58,72124.82,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85885872,-118.01107339,66.50
3501,22950,45.50,29.58,45.50,72154.40,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85893985,-118.01107405,66.34
3502,22950,45.50,4.61,40.89,72159.01,Casing Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85895258,-118.01107414,66.38
3503,22950,45.50,42.72,2.78,72197.12,Casing End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85905787,-118.01107473,66.68
3504,22960,39.16,45.50,39.16,72199.90,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85906551,-118.01107476,66.70
3505,22970,0.99,39.16,0.99,72239.06,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.85917303,-118.01107541,66.66
3506,22970,0.99,0.53,0.47,72239.58,Bend,,,,,,08:57,30° 5D Left Forged Bend,Elbow,,,8.625,600,,,,,33.85917444,-118.01107576,66.66
3507,22980,31.31,0.99,31.31,72240.05,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85917561,-118.01107618,66.65
3508,22990,47.30,31.31,47.30,72271.36,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85925143,-118.01112584,66.47
3509,22990,47.30,20.60,26.69,72291.97,Casing Start,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85930086,-118.01115823,66.45
3510,23000,46.40,47.30,46.40,72318.66,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85936547,-118.01120006,65.83
3511,23000,46.40,42.47,3.94,72361.12,Casing End,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85946753,-118.01126744,66.05
3512,23010,13.59,46.40,13.59,72365.06,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85947668,-118.01127355,66.07
3513,23020,39.91,13.59,39.91,72378.65,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85950992,-118.01129575,66.14
3514,23020,39.91,19.39,20.52,72398.04,Bend,,,,,,03:02,22.5° 31.9D Right Cold Bend,SMLS,0.280,X35,8.625,600,,,,,33.85955749,-118.01132466,66.24
3515,23030,41.31,39.91,41.31,72418.56,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85961376,-118.01132846,66.32
3516,23040,44.04,41.31,44.04,72459.86,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85972829,-118.01133037,66.34
3517,23050,42.47,44.04,42.47,72503.90,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85984845,-118.01133225,66.03
3518,23060,42.76,42.47,42.76,72546.38,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.85996543,-118.01133375,65.94
3519,23070,27.36,42.76,27.36,72589.14,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86008308,-118.01133550,65.93
3520,23080,42.61,27.36,42.61,72616.49,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86015831,-118.01133659,66.06
3521,23090,43.45,42.61,43.45,72659.11,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86027637,-118.01133791,65.40
3522,23100,41.10,43.45,41.10,72702.56,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86039427,-118.01133932,65.03
3523,23110,42.28,41.10,42.28,72743.66,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86050817,-118.01134064,64.93
3524,23120,41.44,42.28,41.44,72785.94,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86062450,-118.01134201,64.77
3525,23130,42.81,41.44,42.81,72827.38,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86073844,-118.01134318,64.70
3526,23140,42.50,42.81,42.50,72870.19,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86085627,-118.01134470,64.77
3527,23150,38.85,42.50,38.85,72912.69,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86097320,-118.01134618,64.65
3528,23160,43.79,38.85,43.79,72951.54,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86108030,-118.01134766,64.35
3529,23160,43.79,43.17,0.61,72994.71,AGM 25,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86119878,-118.01134920,64.00
3530,23170,42.55,43.79,42.55,72995.32,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86120034,-118.01134923,64.00
3531,23180,44.03,42.55,44.03,73037.87,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86131761,-118.01135077,64.06
3532,23190,42.06,44.03,42.06,73081.91,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86143840,-118.01135250,64.01
3533,23200,44.10,42.06,44.10,73123.97,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86155458,-118.01135481,64.13
3534,23210,40.10,44.10,40.10,73168.07,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86167537,-118.01135702,64.36
3535,23220,42.63,40.10,42.63,73208.18,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86178603,-118.01135960,65.46
3536,23230,42.05,42.63,42.05,73250.81,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86190338,-118.01136115,65.26
3537,23240,2.12,42.05,2.12,73292.86,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86201908,-118.01136285,65.25
3538,23250,1.50,2.12,1.50,73294.97,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86202479,-118.01136292,65.29
3539,23250,1.50,0.78,0.72,73295.76,Bend,,,,,,01:38,45° 5D Right Sag Forged Bend,Elbow,,,8.625,600,,,,,33.86202690,-118.01136249,65.43
3540,23260,1.28,1.50,1.28,73296.47,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86202853,-118.01136154,65.70
3541,23270,1.51,1.28,1.51,73297.75,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86203116,-118.01135937,66.31
3542,23270,1.51,0.81,0.70,73298.56,Bend,,,,,,07:37,45° 5D Left Over Forged Bend,Elbow,,,8.625,600,,,,,33.86203299,-118.01135838,66.60
3543,23280,40.66,1.51,40.66,73299.27,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86203490,-118.01135807,66.71
3544,23290,23.31,40.66,23.31,73339.93,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86214647,-118.01136008,66.77
3545,23300,0.57,23.31,0.57,73363.24,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86221078,-118.01136138,66.60
3546,23300,0.57,0.33,0.25,73363.56,Bend,,,,,,08:13,45° 3D Left Over Forged Bend,Elbow,,,8.625,600,,,,,33.86221168,-118.01136165,66.56
3547,23310,2.26,0.57,2.26,73363.81,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86221220,-118.01136199,66.51
3548,23320,0.75,2.26,0.75,73366.07,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86221668,-118.01136671,65.86
3549,23320,0.75,0.42,0.33,73366.49,Bend,,,,,,02:15,45° 3D Right Forged Bend,Elbow,,,8.625,600,,,,,33.86221769,-118.01136731,65.77
3550,23330,21.18,0.75,21.18,73366.82,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86221845,-118.01136763,65.73
3551,23340,11.81,21.18,11.81,73388.00,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86227657,-118.01136838,65.12
3552,23350,39.28,11.81,39.28,73399.81,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86230948,-118.01136885,64.90
3553,23360,37.95,39.28,37.95,73439.09,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86241722,-118.01137118,64.16
3554,23370,36.46,37.95,36.46,73477.04,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86252162,-118.01137438,64.25
3555,23380,42.81,36.46,42.81,73513.50,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86262191,-118.01137707,63.95
3556,23390,40.68,42.81,40.68,73556.31,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86273965,-118.01137913,63.77
3557,23400,42.63,40.68,42.63,73596.99,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86285112,-118.01138011,63.98
3558,23410,39.21,42.63,39.21,73639.63,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86296918,-118.01138134,64.11
3559,23420,29.72,39.21,29.72,73678.84,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86307657,-118.01138257,63.98
3560,23430,1.05,29.72,1.05,73708.55,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86315853,-118.01138343,63.54
3561,23440,1.49,1.05,1.49,73709.61,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86316144,-118.01138346,63.52
3562,23440,1.49,0.74,0.75,73710.35,Bend,,,,,,05:07,45° 5D Over Right Forged Bend,Elbow,,,8.625,600,,,,,33.86316335,-118.01138326,63.37
3563,23450,1.12,1.49,1.12,73711.09,Girth Weld,,,,,,,,SMLS,0.219,X35,8.625,600,,,,,33.86316505,-118.01138270,62.99
3564,23460,1.57,1.12,1.57,73712.21,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86316727,-118.01138161,62.28
3565,23460,1.57,0.86,0.71,73713.07,Bend,,,,,,11:11,45° 5D Sag Left Forged Bend,Elbow,,,8.625,600,,,,,33.86316921,-118.01138094,61.84
3566,23470,46.99,1.57,46.99,73713.78,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86317112,-118.01138076,61.72
3567,23480,47.49,46.99,47.49,73760.77,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86330036,-118.01138171,61.94
3568,23490,47.19,47.49,47.19,73808.26,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86343104,-118.01138211,62.40
3569,23500,48.67,47.19,48.67,73855.44,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86356106,-118.01138300,63.29
3570,23510,47.20,48.67,47.20,73904.12,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86369469,-118.01138457,63.11
3571,23520,47.56,47.20,47.56,73951.31,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86382454,-118.01138532,63.56
3572,23530,46.89,47.56,46.89,73998.87,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86395536,-118.01138720,63.27
3573,23540,47.86,46.89,47.86,74045.76,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86408434,-118.01138957,62.97
3574,23550,33.62,47.86,33.62,74093.62,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86421609,-118.01139163,63.31
3575,23560,44.67,33.62,44.67,74127.24,Girth Weld,,,,,,,,ERW,0.250,X35,8.625,600,,,,,33.86430855,-118.01139293,63.29
3576,23570,23.53,44.67,23.53,74171.91,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86443149,-118.01139516,64.19
3577,23580,42.01,23.53,42.01,74195.44,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86449531,-118.01139693,64.48
3578,23590,39.27,42.01,39.27,74237.44,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86461234,-118.01139966,64.40
3579,23600,34.96,39.27,34.96,74276.72,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86471963,-118.01140115,64.35
3580,23610,38.13,34.96,38.13,74311.67,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86481550,-118.01140176,64.13
3581,23620,42.42,38.13,42.42,74349.80,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86492118,-118.01140275,63.98
3582,23630,40.48,42.42,40.48,74392.22,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86503692,-118.01140354,63.44
3583,23640,42.62,40.48,42.62,74432.70,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86514907,-118.01140476,63.45
3584,23650,41.32,42.62,41.32,74475.32,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86526633,-118.01140633,63.53
3585,23660,42.63,41.32,42.63,74516.64,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86537974,-118.01140749,63.82
3586,23670,42.08,42.63,42.08,74559.27,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86549688,-118.01140836,63.93
3587,23680,42.35,42.08,42.35,74601.35,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86561315,-118.01140873,64.03
3588,23690,35.84,42.35,35.84,74643.70,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86572953,-118.01140969,63.96
3589,23700,36.48,35.84,36.48,74679.54,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86582775,-118.01141106,63.98
3590,23710,34.08,36.48,34.08,74716.02,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86592850,-118.01141249,64.03
3591,23720,43.52,34.08,43.52,74750.09,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86602220,-118.01141372,63.93
3592,23730,29.94,43.52,29.94,74793.61,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86614116,-118.01141473,63.85
3593,23740,1.50,29.94,1.50,74823.55,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86622426,-118.01141478,63.91
3594,23740,1.50,0.74,0.76,74824.28,Bend,,,,,,08:16,45° 5D Left Forged Bend,Elbow,,,8.625,600,,,,,33.86622622,-118.01141521,63.87
3595,23750,5.50,1.50,5.50,74825.05,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86622801,-118.01141650,63.72
3596,23760,1.59,5.50,1.59,74830.54,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86623894,-118.01142797,62.42
3597,23760,1.59,0.77,0.82,74831.31,Bend,,,,,,02:16,45° 5D Right Forged Bend,Elbow,,,8.625,600,,,,,33.86624081,-118.01142933,62.28
3598,23770,1.80,1.59,1.80,74832.13,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86624301,-118.01142976,62.23
3599,23780,32.02,1.80,32.02,74833.93,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86624804,-118.01142976,62.25
3600,23790,1.55,32.02,1.55,74865.96,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86633600,-118.01142977,62.20
3601,23790,1.55,0.80,0.76,74866.76,Bend,,,,,,06:00,45° 5D Over Forged Bend,Elbow,,,8.625,600,,,,,33.86633816,-118.01142977,62.00
3602,23800,5.40,1.55,5.40,74867.51,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86633983,-118.01142976,61.58
3603,23810,1.58,5.40,1.58,74872.91,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86635015,-118.01142975,57.78
3604,23810,1.58,0.83,0.75,74873.74,Bend,,,,,,11:59,45° 5D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.86635213,-118.01142976,57.31
3605,23820,10.27,1.58,10.27,74874.49,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86635409,-118.01142978,57.16
3606,23830,1.60,10.27,1.60,74884.76,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86638230,-118.01142994,57.09
3607,23830,1.60,0.85,0.76,74885.60,Bend,,,,,,00:00,45° 5D Sag Forged Bend,Elbow,,,8.625,600,,,,,33.86638452,-118.01142994,57.26
3608,23840,5.33,1.60,5.33,74886.36,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86638629,-118.01142994,57.70
3609,23850,1.52,5.33,1.52,74891.69,Girth Weld,,,,,,,,Elbow,,,8.625,600,,,,,33.86639675,-118.01142997,61.45
3610,23850,1.52,0.75,0.78,74892.44,Bend,,,,,,06:00,45° 5D Over Forged Bend,Elbow,,,8.625,600,,,,,33.86639853,-118.01142999,61.85
3611,23860,28.83,1.52,28.83,74893.21,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86640049,-118.01143000,62.00
3612,23870,44.41,28.83,44.41,74922.04,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86647976,-118.01143048,62.49
3613,23880,40.59,44.41,40.59,74966.45,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86660225,-118.01143078,63.05
3614,23890,40.62,40.59,40.62,75007.03,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86671394,-118.01143125,62.72
3615,23900,42.35,40.62,42.35,75047.65,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86682569,-118.01143263,63.01
3616,23910,44.68,42.35,44.68,75090.00,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86694200,-118.01143450,62.88
3617,23920,40.90,44.68,40.90,75134.69,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86706198,-118.01143579,62.33
3618,23930,41.91,40.90,41.91,75175.58,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86717752,-118.01143704,62.82
3619,23940,41.65,41.91,41.65,75217.49,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86729280,-118.01143967,63.69
3620,23950,37.97,41.65,37.97,75259.14,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86740735,-118.01144142,62.45
3621,23960,46.76,37.97,46.76,75297.12,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86751179,-118.01144269,62.19
3622,23970,41.34,46.76,41.34,75343.88,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86764026,-118.01144506,61.88
3623,23980,41.66,41.34,41.66,75385.22,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86775407,-118.01144717,61.83
3624,23990,46.48,41.66,46.48,75426.88,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86786859,-118.01144897,61.77
3625,24000,41.09,46.48,41.09,75473.36,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86799649,-118.01145113,61.47
3626,24010,42.93,41.09,42.93,75514.45,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86811005,-118.01145255,61.62
3627,24020,33.33,42.93,33.33,75557.38,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86822729,-118.01145433,61.75
3628,24030,42.43,33.33,42.43,75590.71,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86831985,-118.01145573,61.64
3629,24040,42.23,42.43,42.23,75633.14,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86843629,-118.01145717,61.64
3630,24050,33.64,42.23,33.64,75675.37,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86855232,-118.01145841,62.08
3631,24060,42.86,33.64,42.86,75709.01,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86864560,-118.01145948,62.31
3632,24070,42.09,42.86,42.09,75751.87,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86876261,-118.01146090,62.24
3633,24080,42.70,42.09,42.70,75793.96,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86887831,-118.01146198,62.03
3634,24090,41.31,42.70,41.31,75836.65,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86899669,-118.01146327,62.41
3635,24100,45.92,41.31,45.92,75877.96,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86910946,-118.01146507,62.52
3636,24110,41.35,45.92,41.35,75923.88,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86923601,-118.01146768,62.16
3637,24120,42.96,41.35,42.96,75965.24,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86935001,-118.01147036,62.62
3638,24130,47.36,42.96,47.36,76008.20,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86946806,-118.01147288,62.76
3639,24140,42.61,47.36,42.61,76055.56,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86959847,-118.01147562,62.76
3640,24150,40.93,42.61,40.93,76098.17,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86971549,-118.01147844,63.06
3641,24160,42.94,40.93,42.94,76139.10,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86982793,-118.01148001,61.72
3642,24170,29.93,42.94,29.93,76182.03,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.86994597,-118.01148198,59.85
3643,24180,41.27,29.93,41.27,76211.97,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87002826,-118.01148366,59.71
3644,24190,41.10,41.27,41.10,76253.24,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87014190,-118.01148589,60.16
3645,24200,45.71,41.10,45.71,76294.34,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87025493,-118.01148834,61.37
3646,24210,21.17,45.71,21.17,76340.05,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87038060,-118.01149128,61.55
3647,24220,41.56,21.17,41.56,76361.22,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87043883,-118.01149215,62.18
3648,24230,42.83,41.56,42.83,76402.78,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87055332,-118.01149450,62.69
3649,24240,41.11,42.83,41.11,76445.61,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87067102,-118.01149610,62.82
3650,24250,46.66,41.11,46.66,76486.72,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87078421,-118.01149810,62.70
3651,24260,41.17,46.66,41.17,76533.37,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87091258,-118.01150095,62.98
3652,24270,48.07,41.17,48.07,76574.54,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87102565,-118.01150389,63.28
3653,24280,42.36,48.07,42.36,76622.61,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87115799,-118.01150730,62.99
3654,24290,42.15,42.36,42.15,76664.97,Girth Weld,,,,,,,,SMLS,0.280,X35,8.625,600,,,,,33.87127460,-118.01150948,62.70
3655,24290,42.15,33.19,8.97,76698.16,Deformation,,1.0,0.089,2.3,2.4,10:13,,SMLS,0.280,X35,8.625,600,,,,,33.87136585,-118.01151094,62.90
