Feature Number (sequential order),Pipeline Feature,INT/ EXT (ID/OD),Odometer,Station Number,Distance to U/S weld,Distance to D/S weld,Joint Length,Defect Joint Number,Upstream (U/S) Reference Name,UpStreamDistanceFrom,DownstreamName,DownstreamDistanceTo,Diameter,Nominal Wall Thickness,Measured Wall Thickness,Pipe Grade (SMYS),Long Seam Orientation,Metal Loss Depth,Metal Loss Depth,Deformation Depth,Deformation Depth,Crack Depth,Crack Depth,Length,Width,Orientation,MOP,Modified B31.G PBURST,Modified B31.G PSAFE,Design Pressure (72% SMYS),ERF_MOP_SAFE,RPR_PBURST_100_SMYS,Effective Area P Burst,Effective Area P Safe,Group Number,Group Category,NAD 83 Latitude,NAD 83 Longitude,NAVD 88,Comments,POF Classification,Excavation/ Repair Required,SPLC Notes,Tool Type/ Technology,Length/A (x),Width/A (y)
3100,Anomaly - Corrosion Cluster,EXT,55074.11,697+13,25.59,14.40,39.99,15650,Block Valve #13 (625+92),7157.27,Block Valve #17.6 (932+02),23398.52,10.75,0.203,,52000, 09:56,17,0.03,,,,,1.3,1.0, 03:50,1402,2273,1636,1414,0.857,1.157,2319.7,1670.2,,,35.24409408,-119.07456622,102.722,EXT ML,Pitting,,,MFL/CLP,,
3101,Anomaly - Corrosion,EXT,55074.32,697+13,25.79,14.19,39.99,15650,Block Valve #13 (625+92),7157.47,Block Valve #17.6 (932+02),23398.31,10.75,0.203,,52000, 09:56,21,0.04,,,,,0.2,0.2, 07:35,1402,2339,1684,1414,0.833,1.191,2338.1,1683.5,,,35.24409353,-119.07456622,102.719,EXT ML,Pinhole,,,MFL/CLP,,
3102,Anomaly - Corrosion Cluster,EXT,55075.06,697+14,26.54,13.45,39.99,15650,Block Valve #13 (625+92),7158.22,Block Valve #17.6 (932+02),23397.57,10.75,0.203,,52000, 09:56,19,0.04,,,,,0.4,1.5, 07:15,1402,2332,1679,1414,0.835,1.187,2330.5,1678.0,,,35.24409149,-119.07456622,102.703,EXT ML,Circumferential Grooving,,,MFL/CLP,,
3103,Repair - Welded Sleeve Begin,,55077.51,697+16,28.98,39.99,39.99,15650,Block Valve #13 (625+92),7160.66,Block Valve #17.6 (932+02),23395.13,10.75,0.203,,52000, 09:56,,,,,,,,,,1402,,,,,,,,,,35.24408475,-119.07456619,102.647,REPAIR-SHELL START,,,,MFL/CLP,,
3104,Weld,,55088.51,697+27,39.99,37.96,37.96,15660,Block Valve #13 (625+92),7171.66,Block Valve #17.6 (932+02),23384.12,10.75,0.203,,52000,,,,,,,,,,,1402,,,,,,,,,,35.24405447,-119.07456611,102.357,GIRTH WELD,,,,MFL/CLP,,
3105,Weld,,55126.47,697+66,37.96,40.13,40.13,15670,Block Valve #13 (625+92),7209.62,Block Valve #17.6 (932+02),23346.16,10.75,0.203,,52000, 10:32,,,,,,,,,,1402,,,,,,,,,,35.24395001,-119.07456567,102.587,GIRTH WELD,,,,MFL/CLP,,
3106,Repair - Welded Sleeve End,,55128.29,697+67,1.82,40.13,40.13,15670,Block Valve #13 (625+92),7211.45,Block Valve #17.6 (932+02),23344.34,10.75,0.203,,52000, 10:32,,,,,,,,,,1402,,,,,,,,,,35.24394498,-119.07456565,102.638,REPAIR-SHELL END,,,,MFL/CLP,,
3107,Anomaly - Corrosion,EXT,55133.05,697+72,6.59,33.54,40.13,15670,Block Valve #13 (625+92),7216.21,Block Valve #17.6 (932+02),23339.58,10.75,0.203,,52000, 10:32,17,0.03,,,,,0.2,0.2, 06:39,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.24393189,-119.07456558,102.773,EXT ML,Pinhole,,,MFL/CLP,,
3108,Anomaly - Corrosion,EXT,55134.64,697+74,8.17,31.96,40.13,15670,Block Valve #13 (625+92),7217.79,Block Valve #17.6 (932+02),23338.00,10.75,0.203,,52000, 10:32,19,0.04,,,,,0.3,0.2, 06:43,1402,2337,1682,1414,0.833,1.190,2335.7,1681.7,,,35.24392753,-119.07456555,102.807,EXT ML,Pinhole,,,MFL/CLP,,
3109,Anomaly - Corrosion,EXT,55153.75,697+93,27.28,12.84,40.13,15670,Block Valve #13 (625+92),7236.91,Block Valve #17.6 (932+02),23318.88,10.75,0.203,,52000, 10:32,16,0.03,,,,,0.4,0.2, 07:37,1402,2334,1680,1414,0.835,1.188,2332.0,1679.0,,,35.24387490,-119.07456514,102.969,EXT ML,Axial Slotting,,,MFL/CLP,,
3110,Weld,,55166.60,698+06,40.13,39.98,39.98,15680,Block Valve #13 (625+92),7249.75,Block Valve #17.6 (932+02),23306.03,10.75,0.203,,52000, 12:20,,,,,,,,,,1402,,,,,,,,,,35.24383957,-119.07456496,102.862,GIRTH WELD,,,,MFL/CLP,,
3111,Repair - Welded Sleeve Begin,,55205.93,698+45,39.33,39.98,39.98,15680,Block Valve #13 (625+92),7289.08,Block Valve #17.6 (932+02),23266.70,10.75,0.203,,52000, 12:20,,,,,,,,,,1402,,,,,,,,,,35.24373133,-119.07456512,102.392,REPAIR-SHELL START,,,,MFL/CLP,,
3112,Weld,,55206.58,698+46,39.98,33.04,33.04,15690,Block Valve #13 (625+92),7289.73,Block Valve #17.6 (932+02),23266.05,10.75,0.203,,52000, 09:44,,,,,,,,,,1402,,,,,,,,,,35.24372952,-119.07456513,102.389,GIRTH WELD,,,,MFL/CLP,,
3113,Repair - Welded Sleeve End,,55207.25,698+47,0.67,33.04,33.04,15690,Block Valve #13 (625+92),7290.40,Block Valve #17.6 (932+02),23265.38,10.75,0.203,,52000, 09:44,,,,,,,,,,1402,,,,,,,,,,35.24372768,-119.07456515,102.390,REPAIR-SHELL END,,,,MFL/CLP,,
3114,Weld,,55239.62,698+79,33.04,40.10,40.10,15700,Block Valve #13 (625+92),7322.77,Block Valve #17.6 (932+02),23233.02,10.75,0.203,,52000, 01:28,,,,,,,,,,1402,,,,,,,,,,35.24363859,-119.07456585,102.468,GIRTH WELD,,,,MFL/CLP,,
3115,Weld,,55279.71,699+19,40.10,35.31,35.31,15710,Block Valve #13 (625+92),7362.86,Block Valve #17.6 (932+02),23192.92,10.75,0.203,,52000, 09:48,,,,,,,,,,1402,,,,,,,,,,35.24352824,-119.07456586,102.806,GIRTH WELD,,,,MFL/CLP,,
3116,Repair - Welded Sleeve Begin,,55295.97,699+36,16.26,35.31,35.31,15710,Block Valve #13 (625+92),7379.12,Block Valve #17.6 (932+02),23176.66,10.75,0.203,,52000, 09:48,,,,,,,,,,1402,,,,,,,,,,35.24348349,-119.07456561,102.792,REPAIR-SHELL START,,,,MFL/CLP,,
3117,Repair - Welded Sleeve End,,55298.52,699+38,18.80,35.31,35.31,15710,Block Valve #13 (625+92),7381.67,Block Valve #17.6 (932+02),23174.11,10.75,0.203,,52000, 09:48,,,,,,,,,,1402,,,,,,,,,,35.24347649,-119.07456555,102.785,REPAIR-SHELL END,,,,MFL/CLP,,
3118,Weld,,55315.02,699+55,35.31,40.05,40.05,15720,Block Valve #13 (625+92),7398.17,Block Valve #17.6 (932+02),23157.61,10.75,0.203,,52000, 12:32,,,,,,,,,,1402,,,,,,,,,,35.24343106,-119.07456518,102.871,GIRTH WELD,,,,MFL/CLP,,
3119,Anomaly - Corrosion Cluster,EXT,55353.28,699+93,38.26,1.79,40.05,15720,Block Valve #13 (625+92),7436.43,Block Valve #17.6 (932+02),23119.35,10.75,0.203,,52000, 12:32,18,0.04,,,,,1.5,1.3, 03:55,1402,2252,1622,1414,0.865,1.147,2279.8,1641.5,,,35.24332574,-119.07456463,103.085,EXT ML,General Metal Loss,,,MFL/CLP,,
3120,Anomaly - Corrosion,EXT,55353.57,699+94,38.54,1.50,40.05,15720,Block Valve #13 (625+92),7436.72,Block Valve #17.6 (932+02),23119.07,10.75,0.203,,52000, 12:32,31,0.06,,,,,0.7,1.2, 02:38,1402,2283,1644,1414,0.853,1.162,2268.4,1633.3,,,35.24332497,-119.07456462,103.085,EXT ML,Pitting,,,MFL/CLP,,
3121,Anomaly - Corrosion,EXT,55354.70,699+95,39.68,0.37,40.05,15720,Block Valve #13 (625+92),7437.85,Block Valve #17.6 (932+02),23117.93,10.75,0.203,,52000, 12:32,22,0.04,,,,,1.0,1.3, 10:12,1402,2281,1642,1414,0.854,1.161,2267.8,1632.8,,,35.24332185,-119.07456460,103.093,EXT ML,Pitting,,,MFL/CLP,,
3122,Anomaly - Corrosion,EXT,55354.97,699+95,39.95,0.09,40.05,15720,Block Valve #13 (625+92),7438.13,Block Valve #17.6 (932+02),23117.66,10.75,0.203,,52000, 12:32,24,0.05,,,,,1.1,1.1, 09:46,1402,2266,1631,1414,0.860,1.154,2248.6,1619.0,,,35.24332109,-119.07456461,103.093,EXT ML,Pitting,,,MFL/CLP,,
3123,Weld,,55355.07,699+95,40.05,40.13,40.13,15730,Block Valve #13 (625+92),7438.22,Block Valve #17.6 (932+02),23117.57,10.75,0.203,,52000, 10:08,,,,,,,,,,1402,,,,,,,,,,35.24332084,-119.07456461,103.093,GIRTH WELD,,,,MFL/CLP,,
3124,Anomaly - Corrosion Cluster,EXT,55355.29,699+95,0.22,39.90,40.13,15730,Block Valve #13 (625+92),7438.44,Block Valve #17.6 (932+02),23117.34,10.75,0.203,,52000, 10:08,15,0.03,,,,,2.2,1.0, 05:43,1402,2225,1602,1414,0.875,1.133,2222.5,1600.2,,,35.24332022,-119.07456460,103.094,EXT ML,Axial Grooving,,,MFL/CLP,,
3125,Anomaly - Corrosion,EXT,55355.35,699+95,0.29,39.84,40.13,15730,Block Valve #13 (625+92),7438.50,Block Valve #17.6 (932+02),23117.28,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.8,0.4, 12:38,1402,2315,1667,1414,0.841,1.179,2309.6,1662.9,,,35.24332006,-119.07456460,103.094,EXT ML,Axial Slotting,,,MFL/CLP,,
3126,Anomaly - Corrosion,EXT,55355.62,699+96,0.56,39.57,40.13,15730,Block Valve #13 (625+92),7438.78,Block Valve #17.6 (932+02),23117.01,10.75,0.203,,52000, 10:08,30,0.06,,,,,0.2,0.2, 02:54,1402,2335,1681,1414,0.834,1.189,2333.7,1680.2,,,35.24331930,-119.07456460,103.094,EXT ML,Pinhole,,,MFL/CLP,,
3127,Anomaly - Corrosion,EXT,55359.58,700+00,4.51,35.61,40.13,15730,Block Valve #13 (625+92),7442.73,Block Valve #17.6 (932+02),23113.05,10.75,0.203,,52000, 10:08,19,0.04,,,,,0.2,0.2, 03:38,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.24330843,-119.07456459,103.105,EXT ML,Pinhole,,,MFL/CLP,,
3128,Anomaly - Corrosion,EXT,55376.04,700+16,20.97,19.15,40.13,15730,Block Valve #13 (625+92),7459.19,Block Valve #17.6 (932+02),23096.59,10.75,0.203,,52000, 10:08,20,0.04,,,,,0.2,0.2, 05:23,1402,2338,1683,1414,0.833,1.190,2337.0,1682.6,,,35.24326311,-119.07456460,103.075,EXT ML,Pinhole,,,MFL/CLP,,
3129,Anomaly - Corrosion,EXT,55376.56,700+17,21.49,18.63,40.13,15730,Block Valve #13 (625+92),7459.71,Block Valve #17.6 (932+02),23096.07,10.75,0.203,,52000, 10:08,20,0.04,,,,,0.2,0.2, 06:06,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.24326167,-119.07456460,103.076,EXT ML,Pinhole,,,MFL/CLP,,
3130,Anomaly - Corrosion,EXT,55376.59,700+17,21.52,18.60,40.13,15730,Block Valve #13 (625+92),7459.74,Block Valve #17.6 (932+02),23096.04,10.75,0.203,,52000, 10:08,23,0.05,,,,,0.2,0.2, 04:31,1402,2338,1684,1414,0.833,1.191,2337.7,1683.2,,,35.24326157,-119.07456460,103.076,EXT ML,Pinhole,,,MFL/CLP,,
3131,Anomaly - Corrosion,EXT,55376.78,700+17,21.71,18.42,40.13,15730,Block Valve #13 (625+92),7459.93,Block Valve #17.6 (932+02),23095.86,10.75,0.203,,52000, 10:08,17,0.03,,,,,0.3,0.2, 06:56,1402,2337,1683,1414,0.833,1.190,2336.4,1682.2,,,35.24326107,-119.07456460,103.073,EXT ML,Pinhole,,,MFL/CLP,,
3132,Anomaly - Corrosion,EXT,55377.31,700+17,22.24,17.88,40.13,15730,Block Valve #13 (625+92),7460.46,Block Valve #17.6 (932+02),23095.32,10.75,0.203,,52000, 10:08,19,0.04,,,,,0.2,0.2, 04:02,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.24325960,-119.07456459,103.074,EXT ML,Pinhole,,,MFL/CLP,,
3133,Anomaly - Corrosion,EXT,55377.78,700+18,22.71,17.42,40.13,15730,Block Valve #13 (625+92),7460.93,Block Valve #17.6 (932+02),23094.86,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.2,0.2, 06:10,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.24325832,-119.07456460,103.074,EXT ML,Pinhole,,,MFL/CLP,,
3134,Anomaly - Corrosion,EXT,55378.36,700+18,23.29,16.83,40.13,15730,Block Valve #13 (625+92),7461.51,Block Valve #17.6 (932+02),23094.27,10.75,0.203,,52000, 10:08,18,0.04,,,,,0.2,0.2, 06:07,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.24325671,-119.07456460,103.072,EXT ML,Pinhole,,,MFL/CLP,,
3135,Anomaly - Corrosion,EXT,55378.56,700+19,23.50,16.63,40.13,15730,Block Valve #13 (625+92),7461.72,Block Valve #17.6 (932+02),23094.07,10.75,0.203,,52000, 10:08,18,0.04,,,,,0.2,0.2, 06:07,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.24325615,-119.07456460,103.072,EXT ML,Pinhole,,,MFL/CLP,,
3136,Anomaly - Corrosion,EXT,55378.80,700+19,23.73,16.39,40.13,15730,Block Valve #13 (625+92),7461.95,Block Valve #17.6 (932+02),23093.83,10.75,0.203,,52000, 10:08,19,0.04,,,,,0.2,0.2, 06:08,1402,2339,1684,1414,0.833,1.191,2338.5,1683.8,,,35.24325550,-119.07456460,103.072,EXT ML,Pinhole,,,MFL/CLP,,
3137,Anomaly - Corrosion,EXT,55379.18,700+19,24.12,16.01,40.13,15730,Block Valve #13 (625+92),7462.34,Block Valve #17.6 (932+02),23093.45,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.2,0.2, 06:32,1402,2339,1684,1414,0.833,1.191,2338.3,1683.6,,,35.24325445,-119.07456459,103.073,EXT ML,Pinhole,,,MFL/CLP,,
3138,Anomaly - Corrosion,EXT,55379.44,700+19,24.37,15.76,40.13,15730,Block Valve #13 (625+92),7462.59,Block Valve #17.6 (932+02),23093.20,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.2,0.2, 06:10,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.24325375,-119.07456460,103.073,EXT ML,Pinhole,,,MFL/CLP,,
3139,Anomaly - Corrosion,EXT,55379.44,700+19,24.37,15.76,40.13,15730,Block Valve #13 (625+92),7462.59,Block Valve #17.6 (932+02),23093.20,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.2,0.2, 07:04,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.24325375,-119.07456460,103.073,EXT ML,Pinhole,,,MFL/CLP,,
3140,Anomaly - Corrosion Cluster,EXT,55379.44,700+20,24.37,15.76,40.13,15730,Block Valve #13 (625+92),7462.59,Block Valve #17.6 (932+02),23093.20,10.75,0.203,,52000, 10:08,15,0.03,,,,,1.2,0.3, 05:34,1402,2287,1647,1414,0.851,1.165,2321.7,1671.6,,,35.24325375,-119.07456460,103.073,EXT ML,Axial Slotting,,,MFL/CLP,,
3141,Anomaly - Corrosion,EXT,55379.98,700+20,24.92,15.21,40.13,15730,Block Valve #13 (625+92),7463.13,Block Valve #17.6 (932+02),23092.65,10.75,0.203,,52000, 10:08,26,0.05,,,,,0.2,0.2, 05:58,1402,2338,1683,1414,0.833,1.190,2337.0,1682.7,,,35.24325225,-119.07456460,103.070,EXT ML,Pinhole,,,MFL/CLP,,
3142,Anomaly - Corrosion,EXT,55380.63,700+21,25.56,14.56,40.13,15730,Block Valve #13 (625+92),7463.78,Block Valve #17.6 (932+02),23092.00,10.75,0.203,,52000, 10:08,17,0.03,,,,,0.2,0.2, 06:14,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.24325045,-119.07456460,103.071,EXT ML,Pinhole,,,MFL/CLP,,
3143,Anomaly - Corrosion Cluster,EXT,55380.79,700+21,25.72,14.40,40.13,15730,Block Valve #13 (625+92),7463.94,Block Valve #17.6 (932+02),23091.84,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.7,1.0, 06:05,1402,2315,1667,1414,0.841,1.179,2325.1,1674.1,,,35.24325003,-119.07456461,103.071,EXT ML,Pitting,,,MFL/CLP,,
3144,Anomaly - Corrosion Cluster,EXT,55380.90,700+21,25.84,14.29,40.13,15730,Block Valve #13 (625+92),7464.06,Block Valve #17.6 (932+02),23091.73,10.75,0.203,,52000, 10:08,19,0.04,,,,,1.0,1.5, 05:48,1402,2291,1649,1414,0.850,1.166,2318.3,1669.2,,,35.24324971,-119.07456461,103.071,EXT ML,Pitting,,,MFL/CLP,,
3145,Anomaly - Corrosion,EXT,55381.06,700+21,25.99,14.13,40.13,15730,Block Valve #13 (625+92),7464.21,Block Valve #17.6 (932+02),23091.57,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.2,0.2, 04:14,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.24324928,-119.07456461,103.072,EXT ML,Pinhole,,,MFL/CLP,,
3146,Anomaly - Corrosion,EXT,55381.13,700+21,26.06,14.07,40.13,15730,Block Valve #13 (625+92),7464.28,Block Valve #17.6 (932+02),23091.51,10.75,0.203,,52000, 10:08,18,0.04,,,,,0.2,0.2, 03:38,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.24324910,-119.07456460,103.072,EXT ML,Pinhole,,,MFL/CLP,,
3147,Anomaly - Corrosion,EXT,55381.21,700+21,26.14,13.98,40.13,15730,Block Valve #13 (625+92),7464.36,Block Valve #17.6 (932+02),23091.42,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.3,0.4, 06:33,1402,2336,1682,1414,0.834,1.190,2335.4,1681.5,,,35.24324886,-119.07456460,103.068,EXT ML,Pinhole,,,MFL/CLP,,
3148,Anomaly - Corrosion,EXT,55381.85,700+22,26.79,13.34,40.13,15730,Block Valve #13 (625+92),7465.00,Block Valve #17.6 (932+02),23090.78,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.2,0.2, 04:11,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.24324710,-119.07456460,103.069,EXT ML,Pinhole,,,MFL/CLP,,
3149,Anomaly - Corrosion,EXT,55382.01,700+22,26.95,13.18,40.13,15730,Block Valve #13 (625+92),7465.17,Block Valve #17.6 (932+02),23090.62,10.75,0.203,,52000, 10:08,24,0.05,,,,,0.2,0.2, 05:24,1402,2338,1684,1414,0.833,1.191,2337.5,1683.0,,,35.24324665,-119.07456460,103.069,EXT ML,Pinhole,,,MFL/CLP,,
3150,Anomaly - Corrosion,EXT,55382.15,700+22,27.08,13.05,40.13,15730,Block Valve #13 (625+92),7465.30,Block Valve #17.6 (932+02),23090.49,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.3,0.2, 03:54,1402,2337,1683,1414,0.833,1.190,2335.8,1681.8,,,35.24324629,-119.07456460,103.070,EXT ML,Pinhole,,,MFL/CLP,,
3151,Anomaly - Corrosion Cluster,EXT,55382.59,700+23,27.52,12.61,40.13,15730,Block Valve #13 (625+92),7465.74,Block Valve #17.6 (932+02),23090.05,10.75,0.203,,52000, 10:08,15,0.03,,,,,1.1,1.7, 06:22,1402,2292,1651,1414,0.850,1.167,2323.6,1673.0,,,35.24324508,-119.07456461,103.067,EXT ML,Pitting,,,MFL/CLP,,
3152,Anomaly - Corrosion Cluster,EXT,55383.75,700+24,28.69,11.44,40.13,15730,Block Valve #13 (625+92),7466.91,Block Valve #17.6 (932+02),23088.88,10.75,0.203,,52000, 10:08,15,0.03,,,,,1.3,1.0, 05:02,1402,2279,1641,1414,0.854,1.161,2318.7,1669.5,,,35.24324187,-119.07456460,103.065,EXT ML,Pitting,,,MFL/CLP,,
3153,Anomaly - Corrosion,EXT,55383.90,700+24,28.83,11.29,40.13,15730,Block Valve #13 (625+92),7467.05,Block Valve #17.6 (932+02),23088.73,10.75,0.203,,52000, 10:08,18,0.04,,,,,0.2,0.2, 04:18,1402,2339,1684,1414,0.833,1.191,2338.7,1683.9,,,35.24324147,-119.07456460,103.065,EXT ML,Pinhole,,,MFL/CLP,,
3154,Anomaly - Corrosion,EXT,55383.94,700+24,28.88,11.25,40.13,15730,Block Valve #13 (625+92),7467.10,Block Valve #17.6 (932+02),23088.69,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.2,0.2, 06:11,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.24324135,-119.07456460,103.065,EXT ML,Pinhole,,,MFL/CLP,,
3155,Anomaly - Corrosion,EXT,55384.49,700+25,29.43,10.70,40.13,15730,Block Valve #13 (625+92),7467.64,Block Valve #17.6 (932+02),23088.14,10.75,0.203,,52000, 10:08,24,0.05,,,,,0.2,0.2, 06:12,1402,2337,1683,1414,0.833,1.190,2335.7,1681.7,,,35.24323983,-119.07456460,103.066,EXT ML,Pinhole,,,MFL/CLP,,
3156,Anomaly - Corrosion,EXT,55384.51,700+25,29.45,10.68,40.13,15730,Block Valve #13 (625+92),7467.66,Block Valve #17.6 (932+02),23088.12,10.75,0.203,,52000, 10:08,17,0.03,,,,,0.2,0.2, 07:19,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.24323978,-119.07456460,103.066,EXT ML,Pinhole,,,MFL/CLP,,
3157,Anomaly - Corrosion,EXT,55385.32,700+25,30.25,9.88,40.13,15730,Block Valve #13 (625+92),7468.47,Block Valve #17.6 (932+02),23087.32,10.75,0.203,,52000, 10:08,17,0.03,,,,,0.4,0.2, 05:47,1402,2333,1680,1414,0.835,1.188,2331.3,1678.5,,,35.24323759,-119.07456460,103.063,EXT ML,Axial Slotting,,,MFL/CLP,,
3158,Anomaly - Corrosion,EXT,55385.45,700+26,30.38,9.74,40.13,15730,Block Valve #13 (625+92),7468.60,Block Valve #17.6 (932+02),23087.19,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.2,0.2, 06:15,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.24323721,-119.07456460,103.064,EXT ML,Pinhole,,,MFL/CLP,,
3159,Anomaly - Corrosion Cluster,EXT,55386.12,700+26,31.05,9.07,40.13,15730,Block Valve #13 (625+92),7469.27,Block Valve #17.6 (932+02),23086.51,10.75,0.203,,52000, 10:08,16,0.03,,,,,1.2,1.7, 07:44,1402,2286,1646,1414,0.852,1.164,2314.6,1666.5,,,35.24323536,-119.07456460,103.061,EXT ML,General Metal Loss,,,MFL/CLP,,
3160,Anomaly - Corrosion Cluster,EXT,55386.57,700+27,31.50,8.62,40.13,15730,Block Valve #13 (625+92),7469.72,Block Valve #17.6 (932+02),23086.06,10.75,0.203,,52000, 10:08,16,0.03,,,,,1.2,1.4, 06:50,1402,2286,1646,1414,0.852,1.164,2318.7,1669.4,,,35.24323411,-119.07456460,103.058,EXT ML,General Metal Loss,,,MFL/CLP,,
3161,Anomaly - Corrosion,EXT,55386.78,700+27,31.71,8.42,40.13,15730,Block Valve #13 (625+92),7469.93,Block Valve #17.6 (932+02),23085.86,10.75,0.203,,52000, 10:08,19,0.04,,,,,0.2,0.2, 05:34,1402,2338,1683,1414,0.833,1.190,2337.2,1682.8,,,35.24323355,-119.07456460,103.059,EXT ML,Pinhole,,,MFL/CLP,,
3162,Anomaly - Corrosion,EXT,55386.94,700+27,31.88,8.25,40.13,15730,Block Valve #13 (625+92),7470.10,Block Valve #17.6 (932+02),23085.69,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.2,0.2, 08:03,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.24323309,-119.07456460,103.059,EXT ML,Pinhole,,,MFL/CLP,,
3163,Anomaly - Corrosion,EXT,55387.04,700+27,31.97,8.15,40.13,15730,Block Valve #13 (625+92),7470.19,Block Valve #17.6 (932+02),23085.59,10.75,0.203,,52000, 10:08,17,0.03,,,,,0.2,0.3, 06:33,1402,2339,1684,1414,0.832,1.191,2338.9,1684.0,,,35.24323282,-119.07456460,103.059,EXT ML,Pinhole,,,MFL/CLP,,
3164,Anomaly - Corrosion Cluster,EXT,55387.16,700+27,32.09,8.03,40.13,15730,Block Valve #13 (625+92),7470.31,Block Valve #17.6 (932+02),23085.47,10.75,0.203,,52000, 10:08,17,0.03,,,,,3.3,2.7, 06:29,1402,2157,1553,1414,0.903,1.098,2293.0,1651.0,,,35.24323249,-119.07456460,103.056,EXT ML,General Metal Loss,,,MFL/CLP,,
3165,Anomaly - Corrosion Cluster,EXT,55388.20,700+28,33.13,7.00,40.13,15730,Block Valve #13 (625+92),7471.35,Block Valve #17.6 (932+02),23084.44,10.75,0.203,,52000, 10:08,22,0.04,,,,,1.1,1.0, 06:51,1402,2265,1631,1414,0.860,1.153,2312.1,1664.7,,,35.24322963,-119.07456460,103.054,EXT ML,Pitting,,,MFL/CLP,,
3166,Anomaly - Corrosion,EXT,55388.89,700+29,33.82,6.30,40.13,15730,Block Valve #13 (625+92),7472.04,Block Valve #17.6 (932+02),23083.74,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.2,0.3, 04:56,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.24322773,-119.07456461,103.051,EXT ML,Pinhole,,,MFL/CLP,,
3167,Anomaly - Corrosion Cluster,EXT,55388.89,700+29,33.83,6.30,40.13,15730,Block Valve #13 (625+92),7472.05,Block Valve #17.6 (932+02),23083.74,10.75,0.203,,52000, 10:08,17,0.03,,,,,1.3,1.7, 06:18,1402,2273,1636,1414,0.857,1.157,2319.7,1670.2,,,35.24322771,-119.07456461,103.051,EXT ML,General Metal Loss,,,MFL/CLP,,
3168,Anomaly - Corrosion,EXT,55389.06,700+29,33.99,6.14,40.13,15730,Block Valve #13 (625+92),7472.21,Block Valve #17.6 (932+02),23083.58,10.75,0.203,,52000, 10:08,16,0.03,,,,,0.2,0.2, 05:50,1402,2340,1684,1414,0.832,1.191,2339.1,1684.2,,,35.24322727,-119.07456461,103.048,EXT ML,Pinhole,,,MFL/CLP,,
3169,Anomaly - Corrosion,EXT,55389.19,700+29,34.12,6.00,40.13,15730,Block Valve #13 (625+92),7472.34,Block Valve #17.6 (932+02),23083.44,10.75,0.203,,52000, 10:08,15,0.03,,,,,0.2,0.2, 06:45,1402,2340,1685,1414,0.832,1.191,2339.3,1684.3,,,35.24322690,-119.07456461,103.048,EXT ML,Pinhole,,,MFL/CLP,,
3170,Anomaly - Corrosion Cluster,EXT,55389.47,700+30,34.41,5.72,40.13,15730,Block Valve #13 (625+92),7472.63,Block Valve #17.6 (932+02),23083.16,10.75,0.203,,52000, 10:08,22,0.04,,,,,1.2,0.7, 05:23,1402,2257,1625,1414,0.863,1.149,2321.7,1671.6,,,35.24322613,-119.07456461,103.049,EXT ML,Pitting,,,MFL/CLP,,
3171,Anomaly - Corrosion Cluster,EXT,55389.68,700+30,34.61,5.51,40.13,15730,Block Valve #13 (625+92),7472.84,Block Valve #17.6 (932+02),23082.95,10.75,0.203,,52000, 10:08,19,0.04,,,,,1.7,1.0, 06:01,1402,2231,1606,1414,0.873,1.136,2296.9,1653.8,,,35.24322555,-119.07456461,103.046,EXT ML,Pitting,,,MFL/CLP,,
